seed,test_index,horizon,k,sigma_tail,defect_norm,propagated_defect_norm,defect_gain,tg_alignment,gain_efficiency,worst_case_term,realized_fraction_mode1,realized_fraction_top2,realized_fraction_top3,realized_fraction_top5,modes_for_90pct,realized_participation_modes
0,0,80,25,4.506821008333494,0.12753972731018887,0.20748883660050413,1.626856517388275,0.24220094909216744,0.3609765096905511,0.5747987224386842,0.4501878797792913,0.5378230524733041,0.6730091433013319,0.9207474118416963,5,3.4671436936021554
0,0,80,26,4.5099411277669885,0.13097147325602523,0.21823624694399094,1.6662884024934121,0.24991197137957932,0.369470100670348,0.5906736338015824,0.4575257302865115,0.5708877848212933,0.6843696585352443,0.9355343831887701,5,3.3830710365070717
0,0,80,27,4.511580275278205,0.13367829005973705,0.22694223062348906,1.6976745477674422,0.2570774623524676,0.3762926611480399,0.6031003366664283,0.4667416013254258,0.6006983981373203,0.6963871279353508,0.947394018052276,5,3.278953070649777
0,0,80,28,4.511015213419495,0.1355015339881748,0.2330516168615303,1.7199186607132337,0.263255820772745,0.3812708623985065,0.6112494812623352,0.47674783722682323,0.6263388930544759,0.7078600634763346,0.923767998495642,5,3.32200956254206
0,0,80,29,4.507747545579473,0.13631316701284713,0.2360876527404044,1.731950463143108,0.2679242394821366,0.3842163842652517,0.6144653440323264,0.48626414959519293,0.6472419539354323,0.7176233331193291,0.8177948973574408,6,3.398766100482442
0,0,80,30,4.501549044747238,0.1360091312638684,0.2356388146202214,1.7325220184155399,0.2704730242373351,0.38487240751873697,0.6122517749177685,0.49387195039681253,0.6628964929775566,0.7245308760339171,0.7820990321020462,6,3.248692096583451
0,0,80,31,4.492484229207605,0.13450953989144504,0.2313715851865392,1.7201128289730674,0.2701883977667016,0.38288678183661984,0.6042819866402881,0.4979579202374646,0.6726399969316297,0.7273672748274426,0.7708526768013431,6,3.172892599530956
0,0,80,32,4.480900921927786,0.13176863712048179,0.2230658916383043,1.6928602777787363,0.26621275485737284,0.3777946237317002,0.5904422075543347,0.4965307766279191,0.6754378793903011,0.7246679422923749,0.7623628259793929,6,3.1621570876453617
0,0,80,33,4.467382524113729,0.12779648860099593,0.2106671360521757,1.6484579377600674,0.25746552600928535,0.36899860910995086,0.5709157998191886,0.4868427583164067,0.6695473077320937,0.7143975574884974,0.7500445138244377,6,3.2231374782554876
0,0,80,34,4.452662927963133,0.12269301560706077,0.1943529612632361,1.5840588830718365,0.24251244716771528,0.3557554004646974,0.5463106421135616,0.4646918600818768,0.6519276907215816,0.6933764707269346,0.7292899322760428,6,3.381947192866228
0,0,80,35,4.437514912204187,0.11669296223170372,0.17462988125092485,1.4964902588056894,0.21939943721627403,0.33723610814016575,0.5178267600524653,0.4232557639065819,0.6172165985798524,0.656281404729729,0.6941838254424616,6,3.682525763298018
0,0,80,36,4.422631780849223,0.11021676360295238,0.15251369382523408,1.3837613157890685,0.18554853483291656,0.3128818731373929,0.48744816149276304,0.35168532997820384,0.556306472769738,0.5942324413206886,0.6353884672838297,7,4.117996996397402
0,0,80,37,4.408525591794499,0.10391406314143826,0.12992073093953635,1.250270916292631,0.1379937839796729,0.28360296209230035,0.45810780670638,0.23675410753378648,0.456831327892109,0.49513568631258276,0.5397102531607383,7,4.8801830927369645
